Open,High,Low,Close,Volume
1187699,1187699,1187401,1187401,4496
1187480,1187500,1187401,1187500,752
1187458,1187458,1187458,1187458,446
1187499,1187499,1187442,1187480,693
1187412,1187499,1187412,1187499,1101
1187490,1187490,1187451,1187451,635
1187500,1187500,1187438,1187438,65
1187499,1187499,1187400,1187429,403
1187500,1187500,1187453,1187500,5052
1187401,1187401,1187401,1187401,400
1187500,1187500,1187400,1187400,1702
1187400,1187600,1187300,1187550,24642
1187500,1187600,1187500,1187600,1122
1187500,1187700,1187300,1187500,2710
1187500,1187580,1187400,1187550,1532
1187400,1187500,1187400,1187400,1000
1187500,1187550,1187200,1187361,5006
1187200,1187210,1187100,1187200,5151
1187200,1187400,1187101,1187200,902
1187200,1187200,1187000,1187100,12505
1187000,1187099,1186900,1186999,15969
1186999,1187000,1186900,1187000,17023
1187000,1187100,1187000,1187099,3321
1187050,1187099,1186800,1186900,6668
1187100,1187199,1187047,1187099,2359
1187100,1187247,1186800,1186980,21190
1186900,1187000,1186900,1186900,11310
1187000,1187199,1186990,1187199,2827
1187000,1187191,1187000,1187100,605
1187000,1187100,1186932,1187000,1260
1186975,1187090,1186900,1187000,1267
1187062,1187062,1187062,1187062,640
1187075,1187090,1187014,1187090,1573
1187048,1187090,1187001,1187090,650
1187001,1187001,1187001,1187001,75
1187060,1187060,1187060,1187060,100
1187050,1187100,1187000,1187000,1712
1187000,1187099,1186927,1187099,550
1186968,1186968,1186968,1186968,321
1186980,1186980,1186970,1186980,400
1187000,1187000,1186999,1186999,60
1186927,1186927,1186927,1186927,1575
1187000,1187000,1186900,1186900,1264
1186901,1187100,1186900,1187100,2611
1187000,1187200,1186950,1187100,755
1187200,1187200,1187199,1187200,151
1187100,1187150,1186900,1186999,8603
1187100,1187190,1187000,1187190,750
1187125,1187190,1187100,1187100,954
1187200,1187200,1187100,1187200,1206
1187250,1187500,1187200,1187500,3643
1187500,1187500,1187299,1187500,631
1187400,1187498,1187390,1187475,3679
1187300,1187325,1187300,1187325,99
1187310,1187310,1187300,1187300,700
1187352,1187352,1187352,1187352,25
1187338,1187500,1187338,1187500,4196
1187500,1187900,1187500,1187739,11968
1187863,1187900,1187863,1187866,772
1187900,1187900,1187800,1187800,5904
1187700,1187799,1187700,1187799,320
1187700,1187800,1187700,1187700,1801
1187800,1187800,1187780,1187800,770
1187700,1187700,1187601,1187642,1089
1187600,1187689,1187600,1187600,205
1187598,1187598,1187500,1187500,255
1187500,1187575,1187500,1187575,225
1187510,1187600,1187510,1187549,897
1187600,1187699,1187600,1187647,1436
1187674,1187700,1187674,1187700,51
1187650,1187650,1187650,1187650,200
1187640,1187640,1187640,1187640,125
1187700,1187700,1187601,1187625,223
1187600,1187700,1187600,1187600,136
1187600,1187690,1187600,1187690,1530
1187601,1187699,1187600,1187699,215
1187601,1187699,1187601,1187699,117
1187680,1187680,1187500,1187500,1303
1187567,1187700,1187400,1187700,8008
1187600,1187700,1187600,1187600,1100
1187600,1187750,1187600,1187749,2691
1187799,1187800,1187600,1187600,5649
1187690,1187700,1187601,1187601,438
1187690,1187700,1187673,1187700,2303
1187799,1187799,1187649,1187649,2519
1187651,1187700,1187651,1187673,1381
1187600,1187699,1187600,1187672,116
1187675,1187699,1187650,1187650,108
1187699,1187699,1187699,1187699,50
1187600,1187699,1187600,1187600,5204
1187600,1187600,1187500,1187575,476
1187550,1187580,1187500,1187580,976
1187600,1187600,1187555,1187600,854
1187600,1187700,1187600,1187610,3186
1187662,1187800,1187662,1187800,3188
1187900,1188000,1187799,1188000,2279
1187950,1188000,1187800,1187850,6043
1187800,1187801,1187701,1187701,459
1187742,1187800,1187742,1187800,308
1187775,1187800,1187600,1187600,298
1187600,1188000,1187600,1187663,1074
1187699,1188000,1187611,1188000,6184
1188100,1188100,1187900,1188000,4144
1187610,1188000,1187610,1188000,585
1188200,1188400,1188000,1188339,8122
1188400,1188400,1188300,1188314,509
1187900,1188400,1187900,1188101,4413
1188101,1188150,1187900,1187900,5418
1187928,1188000,1187750,1187853,5830
1187900,1188000,1187900,1188000,3705
1188000,1188000,1187825,1188000,1603
1187800,1187999,1187800,1187940,1048
1187900,1187900,1187701,1187845,461
1187892,1187892,1187838,1187838,29
1187899,1187899,1187899,1187899,43
1187800,1187800,1187600,1187600,2350
1187673,1187699,1187600,1187601,1289
1187665,1187699,1187600,1187699,3260
1187700,1187800,1187700,1187800,929
1187801,1187801,1187801,1187801,53
1187899,1187900,1187701,1187701,796
1187701,1187800,1187700,1187700,1590
1187799,1187799,1187680,1187699,629
1187700,1187700,1187650,1187700,823
1187610,1187700,1187610,1187700,140
1187700,1187700,1187609,1187609,166
1187673,1187700,1187650,1187700,261
1187625,1187649,1187625,1187649,247
1187600,1187700,1187600,1187600,5078
1187650,1187650,1187500,1187550,7206
1187600,1187600,1187400,1187400,8796
1187400,1187400,1187400,1187400,584
1187400,1187600,1187300,1187400,764
1187301,1187500,1187200,1187300,4036
1187200,1187200,1187100,1187100,400
1187150,1187200,1187100,1187100,6600
1187101,1187200,1187100,1187150,1750
1187199,1187199,1187100,1187172,3165
1187100,1187138,1187100,1187138,116
1187200,1187200,1187100,1187137,5202
1187175,1187200,1187100,1187100,185
1187100,1187167,1187100,1187151,2853
1187150,1187150,1187150,1187150,200
1187200,1187270,1187200,1187270,2138
1187250,1187300,1187250,1187300,8039
1187380,1187400,1187353,1187353,6639
1187316,1187500,1187316,1187400,3107
1187500,1187500,1187200,1187200,6965
1187200,1187390,1187100,1187100,4386
1187050,1187050,1186900,1187000,3019
1186900,1187000,1186900,1186900,1575
1186900,1187100,1186700,1187000,36932
1187000,1187050,1186600,1186720,8284
1186701,1186750,1186500,1186500,9884
1186638,1186890,1186500,1186600,5329
1186600,1186700,1186500,1186700,859
1186690,1186900,1186600,1186899,3465
1186900,1186900,1186860,1186887,638
1186700,1186899,1186625,1186899,1324
1186700,1186700,1186683,1186699,6900
1186800,1186800,1186665,1186700,3352
1186747,1186747,1186600,1186673,2766
1186600,1186600,1186600,1186600,880
1186600,1186900,1186599,1186900,10343
1186975,1186975,1186900,1186900,136
1186850,1186900,1186850,1186900,444
1186990,1186990,1186800,1186890,645
1186875,1187200,1186761,1187199,7069
1187190,1187190,1187190,1187190,100
1187020,1187138,1187020,1187138,101
1187300,1187300,1187200,1187300,3715
1187300,1187300,1187200,1187200,251
1187100,1187100,1187001,1187048,1619
1187000,1187001,1187000,1187001,600
1187051,1187138,1187000,1187138,3384
1187200,1187200,1187187,1187200,4790
1187200,1187289,1187190,1187289,306
1187300,1187436,1187300,1187436,387
1187410,1187500,1187375,1187400,725
1187400,1187500,1187399,1187400,2485
1187301,1187350,1187200,1187200,1660
1187300,1187380,1187300,1187300,1150
1187338,1187375,1187338,1187375,110
1187310,1187400,1187200,1187400,429
1187325,1187325,1187325,1187325,9
1187309,1187400,1187300,1187300,594
1187400,1187400,1187350,1187350,349
1187400,1187400,1187310,1187310,377
1187370,1187400,1187300,1187400,959
1187400,1187475,1187301,1187301,708
1187499,1187499,1187300,1187499,2012
1187460,1187460,1187300,1187380,10640
1187310,1187310,1187300,1187301,503
1187387,1187387,1187300,1187300,1940
1187300,1187300,1187250,1187300,975
1187300,1187300,1187299,1187299,14
1187300,1187500,1187210,1187450,3679
1187400,1187470,1187400,1187470,510
1187500,1187500,1187400,1187473,2019
1187400,1187500,1187400,1187500,120
1187500,1187900,1187493,1187900,12133
1187900,1187900,1187800,1187900,4307
1187810,1187850,1187810,1187850,174
1187900,1188000,1187900,1187900,2218
1187999,1188000,1187910,1188000,6216
1188000,1188000,1187900,1187949,2707
1187900,1187999,1187800,1187999,8300
1187920,1187920,1187920,1187920,2200
1187900,1187900,1187900,1187900,100
1187901,1188090,1187900,1188000,10236
1188100,1188200,1188100,1188140,3525
1188100,1188100,1188000,1188000,1355
1188200,1188200,1188000,1188000,621
1188000,1188100,1188000,1188100,746
1188000,1188000,1187900,1187999,1877
1187913,1188000,1187913,1187950,1058
1187900,1188000,1187900,1188000,2400
1188000,1188099,1188000,1188035,555
1188073,1188100,1188038,1188038,3235
1188000,1188099,1188000,1188000,489
1188001,1188100,1188000,1188000,955
1188001,1188100,1187900,1187900,2838
1187990,1188000,1187901,1188000,524
1188000,1188000,1187910,1187910,305
1187900,1187990,1187862,1187862,2343
1187800,1187800,1187556,1187700,6902
1187800,1187800,1187612,1187700,1332
1187500,1187699,1187400,1187520,6029
1187500,1187500,1187400,1187500,737
1187500,1187600,1187400,1187400,1610
1187500,1187599,1187400,1187500,1380
1187500,1187500,1187400,1187500,879
1187525,1187525,1187500,1187500,255
1187450,1187450,1187301,1187301,14849
1187399,1187400,1187301,1187350,968
1187300,1187373,1186780,1186780,56687
1187199,1187199,1187100,1187100,609
1187100,1187101,1187100,1187100,1330
1187200,1187398,1187200,1187398,1442
1187294,1187294,1187294,1187294,200
1187332,1187332,1187332,1187332,100
1187398,1187398,1187200,1187250,4506
1187250,1187299,1187200,1187200,3275
1187208,1187208,1187208,1187208,300
1187300,1187500,1187300,1187450,2450
1187438,1187480,1187401,1187480,6125
1187498,1187498,1187401,1187401,130
1187400,1187499,1187400,1187445,1446
1187400,1187450,1187400,1187450,3867
1187500,1187500,1187300,1187350,3152
1187400,1187400,1187300,1187350,2362
1187300,1187350,1187300,1187300,3054
1187250,1187300,1187100,1187200,4877
1187200,1187200,1187152,1187200,295
1187199,1187199,1187150,1187150,377
1187150,1187200,1187138,1187190,290
1187186,1187200,1187125,1187200,279
1187190,1187200,1187100,1187200,2153
1187150,1187150,1187000,1187000,6383
1186900,1187200,1186900,1187100,6050
1187162,1187162,1187100,1187150,341
1187150,1187200,1187000,1187100,1914
1186975,1186975,1186901,1186901,61
1187000,1187000,1186975,1187000,158
1187099,1187300,1186900,1187250,3624
1187300,1187300,1187200,1187200,660
1187200,1187299,1187200,1187200,609
1187300,1187300,1187275,1187289,178
1187300,1187350,1187300,1187340,1200
1187350,1187400,1187301,1187389,1311
1187338,1187400,1187338,1187400,1101
1187438,1187499,1187438,1187499,150
1187400,1187459,1187390,1187459,1206
1187400,1187400,1187400,1187400,1198
1187399,1187400,1187399,1187400,201
1187300,1187400,1187300,1187300,1591
1187400,1187400,1187200,1187300,4254
1187400,1187400,1187400,1187400,525
1187331,1187399,1187300,1187301,315
1187380,1187400,1187300,1187300,1105
1187300,1187300,1187300,1187300,16
1187100,1187399,1186800,1186800,4750
1186900,1186900,1186800,1186800,440
1186838,1186838,1186800,1186800,1750
1186810,1186810,1186600,1186700,6237
1186753,1186763,1186500,1186500,2194
1186501,1186599,1186501,1186599,225
1186500,1186580,1186300,1186300,6332
1186399,1186399,1186300,1186310,238
1186400,1186499,1186300,1186300,2660
1186400,1186500,1186400,1186435,2451
1186500,1186500,1186400,1186499,310
1186499,1186500,1186400,1186438,7133
1186500,1186500,1186400,1186400,958
1186410,1186500,1186400,1186500,8492
1186500,1186700,1186500,1186600,4907
1186600,1186600,1186551,1186600,350
1186600,1186690,1186500,1186690,4870
1186600,1186699,1186200,1186699,6917
1186476,1186550,1186450,1186550,2308
1186600,1186700,1186600,1186600,3954
1186600,1186600,1186500,1186500,430
1186410,1186410,1186400,1186410,176
1186400,1186500,1186400,1186500,2245
1186410,1186460,1186400,1186400,1200
1186338,1186400,1186300,1186300,514
1186300,1186380,1186200,1186200,4418
1186289,1186300,1186100,1186101,12398
1186100,1186200,1186100,1186101,7167
1186140,1186200,1186000,1186200,1924
1186100,1186100,1186062,1186099,2289
1186038,1186038,1186010,1186010,1200
1186100,1186100,1186000,1186000,1579
1186100,1186199,1186000,1186100,3445
1186101,1186101,1186000,1186000,8923
1186000,1186000,1185800,1185850,6482
1185800,1186000,1185800,1185900,2350
1185938,1186000,1185800,1185800,3479
1185900,1185950,1185900,1185900,3296
1185890,1185990,1185800,1185900,3667
1185899,1185899,1185800,1185889,637
1185800,1185900,1185800,1185900,3315
1185972,1186000,1185901,1185999,1722
1185999,1186100,1185808,1186000,6225
1185950,1186000,1185900,1185990,2413
1185900,1185900,1185600,1185699,3997
1185699,1185699,1185300,1185500,12984
1185400,1185700,1185300,1185300,13822
1185450,1185500,1185300,1185300,5756
1185475,1185499,1185300,1185499,380
1185400,1185400,1185300,1185301,892
1185400,1185440,1185300,1185301,3368
1185300,1185500,1185300,1185500,2227
1185400,1185421,1185300,1185400,8407
1185500,1185500,1185499,1185499,300
1185400,1185500,1185400,1185400,1230
1185499,1185499,1185452,1185452,125
1185400,1185400,1185400,1185400,300
1185400,1185600,1185300,1185600,3310
1185600,1185700,1185600,1185700,2800
1185600,1185600,1185600,1185600,500
1185500,1185500,1185300,1185400,6014
1185499,1185499,1185400,1185427,533
1185400,1185400,1185400,1185400,2432
1185400,1185499,1185400,1185499,1314
1185400,1185500,1185400,1185500,2032
1185500,1185510,1185400,1185510,947
1185450,1185450,1185401,1185427,610
1185500,1185500,1185301,1185499,3496
1185300,1185470,1185300,1185400,779
1185500,1185500,1185300,1185400,4804
1185400,1185500,1185300,1185499,3280
1185410,1185500,1185300,1185500,3475
1185500,1185500,1185310,1185338,2487
1185300,1185400,1185200,1185399,5695
1185500,1185650,1185310,1185310,4793
1185600,1185600,1185600,1185600,900
1185600,1185680,1185438,1185500,2793
1185600,1185600,1185500,1185500,270
1185550,1185599,1185500,1185538,820
1185580,1185580,1185400,1185500,1889
1185400,1185490,1185400,1185490,1502
1185450,1185500,1185425,1185425,1601
1185400,1185500,1185400,1185428,2678
1185450,1185500,1185400,1185486,3088
1185400,1185500,1185400,1185500,1618
1185499,1185600,1185499,1185500,12700
1185401,1185500,1185401,1185500,1500
1185510,1185800,1185510,1185800,1411
1185700,1185700,1185450,1185500,9369
1185450,1185690,1185400,1185690,1638
1185638,1185701,1185500,1185701,4166
1185799,1185899,1185700,1185899,465
1185800,1185900,1185710,1185800,1491
1185760,1185799,1185600,1185601,1551
1185600,1185600,1185599,1185599,300
1185500,1185500,1185400,1185448,3880
1185450,1185450,1185400,1185450,7699
1185500,1185500,1185401,1185401,3101
1185499,1185499,1185401,1185401,212
1185460,1185600,1185460,1185547,2119
1185470,1185589,1185470,1185589,1251
1185600,1185600,1185600,1185600,849
1185652,1185652,1185500,1185575,2808
1185600,1185600,1185550,1185550,450
1185500,1185700,1185400,1185700,11754
1185800,1185900,1185700,1185878,3680
1185773,1185900,1185773,1185900,550
1185760,1185760,1185601,1185700,1308
1185845,1185900,1185700,1185700,5409
1185789,1185800,1185720,1185800,2186
1185800,1185800,1185400,1185540,6899
1185500,1185550,1185301,1185301,10300
1185600,1185600,1185500,1185600,1218
1185500,1185600,1185500,1185600,482
1185400,1185599,1185400,1185599,647
1185500,1185550,1185500,1185550,118
1185502,1185502,1185502,1185502,100
1185495,1185495,1185495,1185495,650
1185599,1185599,1185400,1185599,2232
1185580,1185600,1185580,1185600,1410
1185700,1185800,1185654,1185654,2576
1185800,1185800,1185590,1185601,4311
1185700,1185900,1185700,1185900,1228
1185890,1185890,1185890,1185890,30
1185899,1185899,1185840,1185840,912
1185900,1186000,1185900,1186000,2137
1185998,1185998,1185900,1185900,155
1185900,1185980,1185875,1185980,3670
1185970,1186000,1185970,1185999,449
1185999,1186000,1185999,1186000,219
1185901,1185901,1185900,1185900,205
1185900,1186099,1185900,1186000,1784
1186080,1186200,1186035,1186200,1341
1186200,1186300,1186200,1186240,1349
1186201,1186201,1186200,1186200,1005
1186180,1186180,1186000,1186100,1486
1186140,1186199,1186100,1186150,342
1186150,1186150,1186100,1186100,100
1186100,1186100,1186100,1186100,695
1186000,1186086,1186000,1186086,2395
1186000,1186041,1186000,1186003,4501
1186063,1186100,1186010,1186038,1351
1186100,1186100,1186038,1186100,637
1186099,1186200,1186000,1186000,2009
1186050,1186200,1186050,1186199,1022
1186100,1186199,1186100,1186199,205
1186100,1186106,1186100,1186106,119
1186100,1186100,1186100,1186100,787
1186100,1186100,1186100,1186100,100
1186100,1186100,1186033,1186033,405
1186099,1186099,1186050,1186050,193
1186074,1186100,1186004,1186037,1281
1186050,1186090,1185900,1186050,10898
1186000,1186050,1186000,1186050,4611
1186050,1186075,1186000,1186050,1756
1186000,1186100,1186000,1186100,850
1186001,1186100,1186000,1186047,902
1186000,1186000,1186000,1186000,5
1186099,1186099,1186000,1186000,161
1186027,1186050,1185900,1186000,1000
1186050,1186050,1185901,1185950,4225
1185910,1185999,1185910,1185989,2223
1185910,1185950,1185902,1185902,400
1185900,1185990,1185900,1185938,152
1185950,1186000,1185950,1186000,252
1185989,1185989,1185900,1185901,262
1185975,1185990,1185975,1185990,60
1186000,1186050,1186000,1186050,3475
1186100,1186100,1186000,1186099,1865
1186010,1186050,1186000,1186050,365
1186038,1186038,1186038,1186038,10
1186099,1186099,1186000,1186050,17359
1185950,1185950,1185900,1185900,3100
1185948,1185948,1185948,1185948,500
1185970,1185970,1185970,1185970,10
1186000,1186000,1185965,1185999,68
1185990,1186000,1185990,1185999,205
1185939,1185990,1185939,1185990,560
1185999,1185999,1185900,1185990,148
1185940,1186000,1185901,1185968,917
1186000,1186101,1185900,1186101,4454
1186200,1186200,1186200,1186200,6
1186100,1186199,1186000,1186100,1685
1186100,1186100,1186000,1186099,367
1186047,1186047,1186047,1186047,121
1186073,1186073,1186000,1186000,123
1186047,1186099,1186001,1186001,196
1186000,1186073,1186000,1186001,470
1186000,1186095,1185951,1185951,711
1185997,1186010,1185900,1186000,6591
1185999,1185999,1185900,1185950,3609
1185900,1185990,1185900,1185901,601
1185999,1185999,1185980,1185980,15
1185999,1186000,1185900,1185940,325
1186000,1186000,1185902,1185938,201
1185900,1186000,1185900,1185901,35
1185960,1185960,1185960,1185960,270
1186000,1186100,1186000,1186100,2584
1185990,1186199,1185990,1186199,1023
1186101,1186200,1186101,1186101,58
